recording,monkey,day,method,permutation,macro_f1
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,35,0.1830668009239437
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,35,0.1528112436676219
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,35,0.1764682821719069
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,36,0.1574316119756756
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,36,0.1947794592273767
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,36,0.1692349856523985
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,36,0.1448146140341381
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,36,0.2018867888353671
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,37,0.1808819294837213
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,37,0.1218263376158113
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,37,0.1710220784693101
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,37,0.1381160180455955
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,37,0.1435211551889674
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,38,0.1327226638406548
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,38,0.1422784668557121
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,38,0.1115383154856839
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,38,0.1684769966789127
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,38,0.2008061740411316
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,39,0.1198639455782312
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,39,0.1542281169525937
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,39,0.1568076147096996
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,39,0.1812410858063032
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,39,0.1620625463040853
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,40,0.1446477173428171
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,40,0.1346804951486253
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,40,0.160998283943004
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,40,0.1676143543234146
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,40,0.1362637429394132
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,41,0.1119405844136914
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,41,0.1569692799895405
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,41,0.1403879571100068
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,41,0.1751143417633458
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,41,0.1430784597185265
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,42,0.1288962950820009
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,42,0.1290257479533594
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,42,0.1523363908315733
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,42,0.2061162735330859
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,42,0.1550356068731202
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,43,0.1102514452318286
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,43,0.0900435359153896
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,43,0.1034666714934771
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,43,0.2245200020547071
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,43,0.1642968656713397
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,44,0.1317219679244587
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,44,0.1111926265984241
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,44,0.1591104793412603
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,44,0.1972842620190898
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,44,0.1579121540323289
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,45,0.1348740151334822
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,45,0.1315099425649393
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,45,0.1362238930659983
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,45,0.1593990188590323
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,45,0.1205770493435217
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,46,0.1576264342896943
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,46,0.158978269661511
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,46,0.168900322981079
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,46,0.1299845253010461
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,46,0.2002662066615554
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,47,0.1225716734071952
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,47,0.1820848683687695
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,47,0.1770973968961141
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,47,0.1739494848805372
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,47,0.1860589008515553
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,48,0.1145232911254719
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,48,0.1350068058848834
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,48,0.1483822355824435
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,48,0.1632223526960369
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,48,0.1277516475613673
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,49,0.1290853587309241
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,49,0.1742959792997274
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,49,0.1426134475425609
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,49,0.1519644633941973
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,49,0.182762852100671
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,50,0.1165415965683085
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,50,0.1172356000025903
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,50,0.1398876716797224
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,50,0.1398709255914725
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,50,0.1505283632095226
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,51,0.1623470220736283
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,51,0.1890271140947236
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,51,0.1590179064249514
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,51,0.1646791521591228
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,51,0.1800621037123857
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,52,0.136702433256741
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,52,0.1354947602302349
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,52,0.117778413686342
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,52,0.171228885948255
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,52,0.2162292180346712
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,53,0.1005750310715873
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,53,0.1367616088710264
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,53,0.1202085324597308
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,53,0.1040486915486915
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,53,0.1912333011545372
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,54,0.1272348910275679
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,54,0.1268133477397824
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,54,0.1760444106277658
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,54,0.1476102416938766
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,54,0.196473882402321
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,55,0.153246995080963
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,55,0.1108905708554523
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,55,0.1193989991461041
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,55,0.1325451649258119
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,55,0.1479688513951979
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,56,0.1411027008612521
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,56,0.161211827816046
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,56,0.1326910074374577
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,56,0.1506792934301443
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,56,0.1321143004282539
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,57,0.129038336247141
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,57,0.1018212772228929
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,57,0.1140132819710284
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,57,0.1691892179909888
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,57,0.1960652930741721
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,58,0.1425802187258784
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,58,0.1530219704823829
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,58,0.139672249047249
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,58,0.1453372013833732
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,58,0.1380467594634951
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_power,59,0.095031929139492
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,peak_frequency,59,0.0804986188015983
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,power_frequency,59,0.0873212802727019
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,all_bands,59,0.1564542610333019
monkeyT_session-y070316009-12_lfp-7,T,2007-03-16,ktorus,59,0.1504096627790214
